elo_diff,role_diff,counter_score,target,type,diff_marksman,diff_tank,diff_support,diff_fighter,diff_mage,diff_assassin,diff_catcher,diff_vanguard,diff_enchanter
108,0.0,25.9,1,real,1,0,0,-1,2,0,-1,-2,1
-27,0.0,-7.100000000000001,1,real,-1,0,-1,1,-1,1,0,0,0
-18,0.0,6.799999999999997,0,real,-1,1,1,0,0,0,0,0,0
-45,0.0,-16.9,1,real,-1,-1,0,-1,3,2,-1,0,0
45,0.0,-19.300000000000004,0,real,-1,1,0,0,0,1,0,0,0
192,0.0,-2.700000000000003,0,real,1,2,0,0,2,-2,-1,2,0
-192,0.0,1.1999999999999957,1,real,0,1,1,-1,0,0,0,2,0
-152,-2.0,11.899999999999999,1,real,-1,0,0,0,2,-2,0,0,0
321,-2.0,-4.599999999999994,1,real,-2,0,1,0,0,0,1,0,0
17,0.0,24.0,1,real,0,0,2,-1,-1,0,1,-1,0
192,-2.0,16.1,1,real,-1,-1,2,-1,0,-2,1,-1,0
152,0.0,-25.6,0,real,1,1,0,1,0,-1,-1,2,0
259,0.0,-29.9,1,real,0,-2,0,1,0,1,0,1,1
-410,2.0,-14.399999999999999,0,real,1,1,0,-1,1,-1,0,0,0
219,0.0,-1.8000000000000043,1,real,1,0,1,0,0,-1,0,1,0
-175,0.0,-1.6999999999999957,1,real,0,0,1,-1,1,-2,1,-1,0
259,0.0,-7.099999999999994,1,real,-1,0,-1,0,2,1,0,0,0
-259,0.0,2.299999999999997,0,real,1,-1,0,1,0,-2,1,-1,0
-152,0.0,-5.0,0,real,0,1,1,-2,-1,1,0,1,0
-321,0.0,-31.900000000000006,0,real,-1,1,1,-1,1,-1,0,2,0
17,0.0,9.000000000000007,1,real,1,0,0,1,0,-1,0,0,0
17,0.0,-14.100000000000001,0,real,1,1,0,0,1,0,-1,2,0
-151,0.0,-17.6,0,real,-1,-1,-1,1,2,-1,0,0,0
18,0.0,-4.600000000000001,1,real,0,1,-1,0,-1,1,-1,1,0
259,-4.0,-13.899999999999999,0,real,0,0,0,-1,0,1,0,-1,0
219,2.0,0.5999999999999943,1,real,1,3,0,1,-1,-2,-1,2,0
-175,0.0,-3.200000000000003,1,real,0,0,-1,0,-1,2,0,2,0
175,0.0,-6.399999999999999,1,real,1,1,1,-1,-1,-2,-1,1,0
259,-4.0,-10.099999999999994,1,real,1,0,0,0,1,-1,-1,0,0
152,0.0,22.800000000000004,1,real,1,-1,-1,1,0,-1,0,-1,-1
151,-2.0,21.200000000000003,1,real,0,-2,1,-2,1,2,1,-1,0
130,2.0,20.299999999999997,1,real,1,2,-1,1,-3,-1,0,1,-1
130,0.0,13.199999999999996,1,real,1,2,0,0,-2,-2,1,1,0
18,0.0,-18.700000000000003,1,real,-2,1,0,1,-1,1,-1,0,0
192,0.0,11.899999999999999,1,real,1,1,0,0,0,0,-1,0,0
-152,-2.0,2.1000000000000014,1,real,1,0,-1,1,0,-1,-1,0,1
259,0.0,10.5,1,real,-2,1,0,1,1,0,1,-1,0
259,0.0,5.6000000000000085,1,real,-2,1,1,-1,0,0,0,-1,0
-259,0.0,-5.600000000000001,1,real,1,0,1,-1,-2,0,0,1,0
410,0.0,14.799999999999997,1,real,-1,-1,1,0,-2,3,0,1,0
-332,0.0,-25.5,0,real,0,0,0,0,-2,3,0,0,0
-332,0.0,-5.499999999999993,0,real,0,0,-1,-1,-1,1,0,0,-1
219,0.0,18.89999999999999,0,real,1,0,-1,1,-1,-1,0,-1,0
-219,0.0,-24.39999999999999,0,real,-1,1,-1,1,-1,0,0,-1,0
175,0.0,-9.599999999999994,0,real,0,0,0,1,1,-1,1,-1,0
112,2.0,21.4,1,real,-2,1,2,0,-2,0,0,1,0
-112,0.0,-1.9000000000000057,1,real,0,0,0,0,-1,1,0,-1,0
-47,0.0,-20.099999999999994,0,real,1,0,-1,-1,1,0,1,0,0
47,0.0,-4.200000000000003,0,real,0,0,0,0,0,0,0,1,0
-112,0.0,37.699999999999996,1,real,-1,-1,1,1,0,-1,1,-1,0
-47,0.0,0.8999999999999986,0,real,0,1,0,0,0,-1,-1,1,0
332,0.0,-5.800000000000004,0,real,-1,-1,1,1,0,0,-2,-1,1
-40,2.0,15.199999999999996,1,real,0,0,1,-1,0,0,0,0,0
40,0.0,1.5,1,real,-1,0,1,0,1,-1,1,0,0
332,0.0,-17.9,0,real,-1,0,-1,1,0,0,0,0,0
-40,0.0,-14.200000000000003,0,real,0,0,-1,1,-1,1,1,0,0
304,0.0,-7.200000000000003,1,real,1,-2,-1,0,1,0,0,-1,1
191,0.0,4.800000000000004,1,real,2,-2,1,-1,1,0,0,-2,1
-304,0.0,9.600000000000001,0,real,-1,1,-1,1,-1,1,0,0,-1
191,-2.0,27.5,1,real,1,-1,0,1,0,0,0,-1,1
40,0.0,-9.699999999999996,0,real,0,-1,-1,1,1,1,1,-1,0
40,0.0,-0.8999999999999915,0,real,0,0,0,1,0,0,0,-1,0
-53,0.0,21.599999999999994,1,real,-1,-1,1,1,-1,1,1,-2,0
311,0.0,7.399999999999999,1,real,0,2,1,0,-2,0,-2,2,0
160,0.0,-12.199999999999996,1,real,0,0,-1,0,0,1,0,0,0
-160,0.0,5.600000000000001,0,real,1,0,1,-1,0,-1,1,-1,0
40,0.0,19.799999999999997,1,real,0,0,-1,0,0,1,0,0,-1
53,2.0,2.0,0,real,0,-2,-1,1,0,1,1,-1,0
53,2.0,-5.100000000000001,1,real,1,-2,-1,1,0,0,1,-1,0
-311,0.0,12.800000000000004,0,real,-1,1,1,0,0,-1,0,1,0
-311,0.0,-12.899999999999999,1,real,-1,3,0,0,-1,-2,0,2,-1
-196,0.0,27.199999999999996,1,real,1,0,1,-1,-1,0,1,-1,0
410,0.0,4.0,1,real,0,-2,-1,-1,3,1,1,-2,0
-46,2.0,3.200000000000003,0,real,0,0,2,0,1,-2,0,0,0
-196,0.0,25.499999999999993,0,real,1,1,1,-1,-1,-1,1,-1,0
196,2.0,30.900000000000006,1,real,-1,0,0,1,0,0,0,0,1
410,0.0,14.600000000000001,1,real,1,-2,2,-1,0,1,1,-1,0
46,0.0,9.399999999999999,1,real,0,-1,0,-1,-1,2,0,0,0
57,2.0,16.0,1,real,0,0,1,0,-2,1,-1,0,0
-57,0.0,3.0999999999999943,0,real,-1,1,0,0,2,0,1,0,-1
-47,-2.0,-24.6,0,real,0,0,0,0,-1,1,1,-1,-1
-441,4.0,-21.4,0,real,-2,0,-1,3,-1,0,1,-1,0
-441,2.0,-36.4,0,real,-1,0,-2,2,0,1,0,1,-1
391,0.0,13.100000000000001,1,real,0,0,-1,1,0,1,0,1,0
391,0.0,10.399999999999999,1,real,0,0,-1,1,0,1,-1,2,0
199,0.0,-9.600000000000001,1,real,-1,0,-1,1,1,0,0,0,0
47,-2.0,12.600000000000001,1,real,-1,-1,1,1,-2,0,2,-1,0
-199,-2.0,-0.6000000000000014,0,real,-1,2,0,-1,-1,1,0,1,-1
137,2.0,-16.9,1,real,0,1,-1,0,-1,0,-1,0,0
481,-4.0,-0.20000000000000284,1,real,0,0,1,-1,1,0,0,0,0
166,0.0,0.7999999999999972,1,real,-1,1,-2,1,2,0,-1,0,0
-67,-2.0,-17.000000000000007,1,real,0,0,1,-1,-1,0,0,0,-1
67,0.0,-24.0,0,real,-1,1,0,0,0,-1,0,0,0
-241,2.0,-12.899999999999999,0,real,-1,-1,0,-1,1,0,1,-1,-1
-241,0.0,2.6000000000000014,0,real,-2,2,0,1,-1,-1,0,0,0
-137,0.0,10.799999999999997,0,real,0,1,1,-1,-1,0,-1,1,0
11,0.0,27.299999999999997,0,real,-2,-1,1,1,-2,1,1,-1,0
11,0.0,7.899999999999999,1,real,-1,1,1,-2,1,0,1,0,0
-11,0.0,30.0,1,real,0,0,-1,-1,1,1,-1,-1,0
112,0.0,6.800000000000004,1,real,0,0,1,-1,1,0,1,0,-1
-112,-2.0,-3.8999999999999986,1,real,-1,-1,-1,1,2,1,0,-1,0
112,2.0,13.0,1,real,0,0,2,-3,-1,1,0,1,0
-481,2.0,-4.899999999999999,0,real,-2,2,0,1,0,0,-2,0,0
-166,2.0,-31.5,0,real,0,-1,-1,1,0,1,0,0,0
-202,2.0,-0.6000000000000014,1,real,-1,1,-2,2,0,1,0,0,-1
202,-2.0,-10.399999999999999,1,real,0,1,0,0,0,1,0,1,0
202,0.0,-11.699999999999996,1,real,-1,-1,0,1,1,1,0,0,0
164,0.0,-11.199999999999996,1,real,0,1,0,1,-1,-1,-1,0,0
332,0.0,19.5,1,real,1,-1,0,-1,-1,1,1,0,0
42,0.0,-24.799999999999997,0,real,2,-1,-2,0,1,0,1,0,0
59,4.0,8.399999999999999,1,real,-2,2,0,1,-2,0,-1,1,0
-59,0.0,11.200000000000003,1,real,0,0,1,-1,1,-1,2,0,0
164,0.0,1.2999999999999972,0,real,0,0,-1,0,0,1,0,-1,0
-164,-2.0,-10.300000000000004,0,real,0,0,-1,1,0,0,-1,0,0
332,0.0,9.800000000000004,1,real,0,-1,1,-1,0,1,1,0,0
42,0.0,27.800000000000004,1,real,0,-1,0,0,0,1,0,0,0
-42,0.0,0.6999999999999957,0,real,0,2,1,0,-1,-2,-1,1,0
-59,0.0,23.799999999999997,1,real,0,0,0,0,1,0,0,0,1
-304,0.0,5.200000000000003,0,real,-1,0,-1,2,1,1,0,0,-1
-261,2.0,-22.599999999999994,0,real,0,1,2,-1,1,-2,1,1,0
-279,2.0,4.899999999999999,1,real,-1,1,-2,0,0,1,-1,1,-1
279,0.0,14.600000000000001,1,real,-1,0,1,0,0,1,0,2,0
-160,4.0,-2.5,0,real,0,-1,0,0,2,-1,0,0,-1
-160,0.0,13.300000000000004,0,real,1,-1,0,0,0,0,0,0,0
292,-2.0,1.1999999999999957,0,real,0,-2,-2,1,0,2,0,-2,0
-130,0.0,-6.700000000000003,1,real,0,1,1,-1,0,1,-1,1,0
40,2.0,9.299999999999997,1,real,1,0,1,-1,-1,1,-1,1,0
-40,2.0,6.300000000000004,0,real,0,2,1,-1,1,-1,-1,2,0
-304,2.0,-19.5,0,real,-1,0,0,1,-1,-1,1,-1,-1
-261,2.0,2.6000000000000014,0,real,0,0,0,0,-2,1,-1,0,0
279,0.0,-2.8999999999999986,1,real,0,-2,-1,0,3,1,0,-1,1
97,0.0,8.300000000000004,1,real,-2,2,2,0,-2,1,-1,1,0
-97,0.0,10.200000000000003,0,real,-1,1,0,1,-1,1,0,0,0
-292,0.0,-4.799999999999997,1,real,0,1,0,0,-1,1,-1,0,0
-130,2.0,26.200000000000003,1,real,0,0,0,0,-3,1,0,0,0
332,0.0,25.5,1,real,0,0,0,0,0,-1,0,1,0
-311,2.0,-12.399999999999999,0,real,0,-1,2,-3,1,1,0,0,0
-311,4.0,-13.300000000000004,0,real,0,-2,0,1,-1,1,1,1,0
-332,-2.0,3.6000000000000014,1,real,-1,0,0,0,1,-1,1,0,-1
-332,-2.0,-0.6000000000000014,0,real,-1,2,0,0,-1,0,-1,1,-1
-239,-2.0,-22.599999999999994,1,real,1,-1,-1,0,-1,2,0,0,-1
239,-4.0,47.4,1,real,0,-1,-2,2,0,2,0,-2,0
-239,0.0,-15.0,0,real,0,-1,0,0,0,1,0,1,0
-160,0.0,-9.799999999999997,1,real,1,-1,-1,1,0,-1,0,-1,0
160,0.0,26.9,1,real,-1,-3,0,-1,0,3,1,-2,0
-160,0.0,16.900000000000006,1,real,0,0,-1,0,2,-1,-1,0,1
-47,0.0,-15.699999999999996,1,real,-1,-1,0,-1,0,3,0,1,0
47,0.0,1.0999999999999943,0,real,1,-2,1,0,0,1,0,1,0
80,-4.0,14.699999999999996,1,real,0,1,-1,1,0,-1,1,-1,0
-80,0.0,-3.6000000000000014,0,real,-1,1,-1,0,1,-1,0,1,0
90,2.0,-6.400000000000006,1,real,0,-1,2,-1,-1,1,0,1,0
-90,-2.0,-15.599999999999994,0,real,2,0,0,0,1,-1,0,0,0
191,-2.0,-28.9,1,real,2,0,-1,1,0,-2,-1,0,0
311,2.0,13.400000000000006,1,real,0,-1,1,-1,0,1,0,-1,0
-311,0.0,25.0,0,real,0,-3,0,2,-1,1,1,-1,0
-50,-2.0,8.899999999999999,0,real,0,1,-1,0,0,-1,0,-1,0
50,2.0,16.299999999999997,1,real,1,0,1,0,-2,0,1,1,-1
-50,-2.0,2.6000000000000014,0,real,0,-1,0,1,0,1,0,1,1
-191,-4.0,-9.099999999999994,0,real,-1,0,1,0,-1,1,-1,0,0
-50,0.0,-3.0,1,real,0,0,-1,0,0,1,0,1,0
-252,0.0,-5.000000000000007,0,real,1,-2,1,-2,-2,2,1,0,0
-47,0.0,-5.700000000000003,1,real,0,1,0,0,-2,0,0,0,-1
47,0.0,2.1999999999999957,0,real,-1,0,1,1,-1,0,0,1,0
-252,0.0,-13.399999999999999,0,real,0,-1,-1,0,0,2,1,0,0
-481,0.0,-21.300000000000004,0,real,1,0,0,0,0,-1,-1,0,1
351,2.0,0.8000000000000043,1,real,2,0,0,0,-2,-2,0,-1,0
481,-2.0,16.999999999999993,1,real,-1,-1,1,0,0,1,1,0,0
-351,0.0,-9.399999999999999,0,real,0,1,0,0,-3,1,-1,0,0
202,4.0,20.799999999999997,0,real,1,-1,0,0,1,-2,1,-1,0
-42,0.0,-29.5,1,real,-1,0,0,-1,2,2,-1,0,0
42,2.0,-2.6000000000000014,1,real,0,0,0,-1,1,-1,0,0,0
202,2.0,1.2999999999999972,0,real,1,-2,-2,1,0,1,1,-1,0
42,-2.0,1.6000000000000014,1,real,1,-1,-1,0,0,1,2,-1,0
-177,0.0,-23.200000000000003,1,real,-2,0,1,0,0,1,1,0,-1
-401,0.0,-33.5,0,real,0,-1,0,2,0,-1,0,-1,0
177,0.0,23.299999999999997,1,real,1,-1,0,1,0,-1,0,-1,-1
-177,-2.0,27.4,0,real,0,-1,1,0,2,-2,1,0,0
-401,4.0,-20.9,0,real,2,1,1,-1,-1,-2,-1,2,0
-281,2.0,7.199999999999996,1,real,0,-1,1,1,-1,0,2,0,0
281,0.0,20.1,1,real,0,-1,-1,0,0,1,0,-1,0
-281,0.0,4.5,1,real,0,0,1,0,1,-2,0,-1,0
-112,2.0,-5.79999999999999,1,real,1,1,0,0,-1,-1,0,0,0
112,0.0,0.5,1,real,0,-1,-1,2,-1,0,0,2,0
-112,0.0,-1.5999999999999943,0,real,0,-1,-1,0,0,1,-1,1,0
-149,0.0,-4.699999999999996,0,real,0,0,0,1,0,0,0,1,0
-149,-2.0,13.0,1,real,1,-1,0,0,1,0,-1,0,0
-214,0.0,6.600000000000001,0,real,1,1,1,-1,0,-1,-1,2,0
-149,2.0,4.399999999999999,0,real,0,-1,-1,1,1,1,0,0,0
-40,0.0,-25.900000000000006,1,real,0,1,0,-1,-1,1,0,0,0
40,-2.0,18.700000000000003,1,real,1,0,-2,0,1,0,-1,-1,0
149,0.0,-21.299999999999997,0,real,0,1,0,0,-1,-1,1,1,-1
-214,0.0,-0.8999999999999986,0,real,-1,0,-1,1,-1,0,1,1,-1
149,4.0,17.89999999999999,1,real,0,-1,2,-1,-1,-1,0,-1,0
-40,0.0,-14.099999999999994,0,real,1,1,-1,1,1,-2,1,0,0
321,2.0,21.1,1,real,1,0,-1,0,1,-3,1,-1,0
-321,0.0,12.800000000000004,0,real,0,-1,0,1,0,1,-1,0,0
261,2.0,31.5,1,real,1,0,1,0,0,-1,0,0,0
-261,2.0,-16.800000000000004,0,real,0,1,-1,1,0,0,-1,0,0
202,-2.0,-7.699999999999996,1,real,-1,-2,1,0,1,1,1,-1,0
202,0.0,-19.700000000000003,1,real,0,1,-1,-1,0,1,0,1,-1
-97,-2.0,-15.399999999999991,1,real,-1,-1,0,0,-1,3,1,0,0
-40,0.0,-8.100000000000001,0,real,2,-3,-2,0,2,1,1,-1,0
97,0.0,-31.4,0,real,1,-1,-1,0,0,1,0,-1,1
11,-2.0,15.800000000000004,0,real,1,0,0,-1,1,-1,1,1,0
11,-2.0,-24.5,0,real,0,1,-1,0,0,0,0,1,-1
-40,0.0,9.5,1,real,0,1,0,0,1,-1,-1,1,0
40,-4.0,17.799999999999997,1,real,0,0,-2,1,-1,1,0,-1,0
-53,0.0,2.3999999999999986,0,real,1,0,0,0,1,-1,-1,1,1
-53,0.0,-20.699999999999996,0,real,1,-1,-1,-1,1,0,0,0,-1
-202,0.0,1.6000000000000014,0,real,0,0,-1,1,-2,2,1,1,0
53,0.0,-3.6000000000000014,1,real,0,0,0,1,1,-2,0,0,-1
-202,0.0,11.099999999999994,0,real,0,-2,-1,-1,1,1,1,-1,-1
-202,-2.0,14.599999999999994,0,real,1,-1,0,-1,3,0,-1,0,0
90,0.0,-11.800000000000004,0,real,-1,0,1,0,-1,1,1,0,0
11,0.0,-30.800000000000004,0,real,0,-1,0,0,-1,2,0,-1,0
90,0.0,6.900000000000006,0,real,0,1,0,1,1,-2,0,1,0
90,2.0,22.800000000000004,1,real,0,0,0,0,1,-1,1,-1,0
-90,0.0,-31.9,0,real,-1,0,0,1,-1,0,0,0,0
-90,0.0,48.599999999999994,0,real,1,-2,-1,1,0,-1,1,0,0
-11,-4.0,-24.6,0,real,0,0,-1,-1,1,1,-1,0,0
-11,0.0,-9.899999999999999,1,real,0,-2,0,0,-2,2,2,-1,0
11,0.0,-12.400000000000006,0,real,-1,1,1,0,0,-1,-1,1,0
70,0.0,-6.400000000000006,0,real,1,0,0,0,0,0,-1,1,0
-70,0.0,17.199999999999996,1,real,0,-2,1,1,-1,-1,1,0,0
70,2.0,-11.200000000000003,0,real,0,2,1,-2,0,-2,1,2,0
239,0.0,-17.4,0,real,0,-1,0,1,0,1,0,0,0
90,0.0,-5.900000000000006,1,real,0,1,2,-2,-1,0,-2,1,1
-90,2.0,-0.7000000000000028,0,real,-1,-1,1,0,-1,2,0,0,0
239,0.0,18.4,1,real,0,0,1,1,-2,-1,-1,0,1
-239,-2.0,28.5,1,real,0,1,0,0,2,-1,0,0,-1
-177,0.0,-15.099999999999994,0,real,0,-1,0,0,-1,1,0,-1,1
-177,0.0,-32.300000000000004,0,real,0,0,-1,0,0,1,0,0,0
202,-2.0,36.199999999999996,1,real,-1,-1,0,0,0,1,1,-1,-1
-202,0.0,-6.800000000000004,0,real,1,0,-1,2,-1,0,0,0,0
-160,-2.0,14.399999999999999,0,real,0,-1,0,0,1,0,-1,0,0
-160,0.0,6.199999999999996,1,real,1,-2,0,0,0,-1,1,0,0
160,0.0,-16.300000000000004,0,real,0,1,1,-1,-1,0,-1,0,1
-40,0.0,-15.199999999999996,0,real,0,1,2,-1,0,-2,0,2,0
-40,0.0,-6.400000000000006,1,real,-1,0,0,0,0,1,0,-1,0
40,0.0,-26.9,0,real,0,0,0,2,-2,-1,1,-1,0
102,0.0,44.1,1,real,2,0,0,0,0,-2,0,1,1
-102,0.0,0.5000000000000071,0,real,0,-1,-1,0,-1,2,0,-1,0
-80,0.0,-6.699999999999996,0,real,0,-3,0,0,2,0,0,-2,1
59,-2.0,33.5,1,real,0,0,0,1,1,-2,-1,-1,0
-59,2.0,-14.0,0,real,0,0,1,0,-1,0,-1,1,0
80,2.0,6.399999999999999,1,real,0,-1,0,1,0,1,0,-1,0
-80,0.0,-13.100000000000009,1,real,1,3,0,0,-1,-3,-1,2,0
191,-2.0,23.000000000000007,1,real,0,0,-1,2,0,0,0,-1,0
-191,0.0,-1.5,0,real,0,3,0,0,-2,-1,-2,0,1
-199,0.0,1.7999999999999972,1,real,-1,0,1,1,-1,0,0,1,0
11,-2.0,14.299999999999997,0,real,0,0,0,-1,1,0,-1,0,0
11,-2.0,-20.299999999999997,0,real,0,1,-1,1,1,-1,-1,1,0
199,2.0,-12.199999999999996,1,real,1,0,0,-1,-1,0,-1,0,1
-199,0.0,-6.300000000000004,0,real,0,1,0,1,-1,-2,-1,1,0
137,0.0,-12.999999999999993,1,real,1,1,0,0,1,-4,0,-1,0
-137,-4.0,10.199999999999996,0,real,0,1,-2,1,-1,0,0,0,0
149,0.0,19.200000000000003,1,real,0,1,-1,1,0,0,0,0,0
-149,0.0,-5.5,0,real,-1,3,0,-1,0,-2,-1,1,-1
-279,0.0,-26.9,0,real,0,1,0,1,-1,-1,0,0,-1
70,0.0,-30.299999999999997,0,real,1,1,1,-1,-1,0,-1,2,1
-40,0.0,-29.099999999999994,0,real,1,1,0,1,-2,-1,-1,1,1
-351,0.0,17.199999999999996,0,real,1,0,-1,0,0,-1,0,0,0
-261,-2.0,-2.5999999999999943,0,real,0,0,-1,2,0,-1,0,1,0
-261,0.0,-30.5,0,real,1,1,0,-2,-1,0,-1,0,0
279,0.0,26.6,1,real,-1,-2,1,1,1,1,0,0,1
-70,0.0,-12.699999999999996,1,real,0,1,-1,0,2,-1,1,0,0
97,0.0,-1.0,1,real,0,0,1,0,-1,0,-1,0,0
-97,2.0,-31.6,1,real,0,2,1,-1,-2,-1,-1,1,1
97,-2.0,-13.899999999999999,0,real,0,1,0,0,-1,0,0,1,-1
-40,0.0,-32.6,0,real,0,0,1,1,0,-1,0,1,0
-351,2.0,16.4,0,real,0,2,-1,0,0,-1,-1,1,0
90,-2.0,23.200000000000003,1,real,0,1,0,1,1,-3,0,1,0
-90,0.0,5.600000000000001,1,real,0,1,2,0,-1,-2,0,0,0
90,2.0,22.300000000000004,1,real,0,1,0,1,-2,0,-1,-1,1
-102,-2.0,-10.899999999999999,1,real,0,-1,0,0,1,1,2,0,-1
102,-2.0,20.700000000000003,1,real,0,0,0,1,-2,1,-1,2,0
-90,0.0,-12.700000000000003,0,real,0,1,0,0,0,-1,-1,0,0
90,-2.0,-21.6,0,real,0,0,-1,2,0,0,0,-1,0
102,-2.0,0.8000000000000043,1,real,1,0,-1,-1,2,0,0,0,0
102,2.0,-8.400000000000006,0,real,0,-1,0,-1,1,0,0,-1,1
-102,0.0,-0.19999999999999574,1,real,2,2,-1,1,-1,-2,-2,2,0
-47,0.0,-14.199999999999996,0,real,0,1,0,-1,-1,1,-1,1,0
-47,0.0,-0.3999999999999986,0,real,0,0,-1,1,1,-1,1,-1,0
47,0.0,3.299999999999997,1,real,0,-1,-2,1,1,1,0,1,-1
-47,2.0,19.6,1,real,0,0,0,0,2,-2,1,0,0
239,2.0,5.8999999999999915,1,real,0,0,-1,0,-1,2,0,-1,0
-239,-2.0,-5.0,1,real,0,0,1,0,0,-1,1,-1,0
239,0.0,6.399999999999999,1,real,0,-2,0,0,1,2,-1,0,1
239,-2.0,-6.100000000000001,1,real,0,-1,0,0,0,0,0,-1,0
-149,0.0,-31.500000000000007,0,real,0,3,1,0,-1,-2,-1,1,0
-149,-2.0,-23.800000000000004,0,real,0,-1,-1,0,-2,3,1,0,-1
-149,0.0,-40.599999999999994,0,real,-2,1,0,1,-2,1,-1,1,0
42,0.0,-15.700000000000003,0,real,0,1,-1,0,0,0,1,0,0
42,0.0,-29.0,1,real,-1,0,0,1,1,0,0,0,0
-42,0.0,3.6999999999999957,0,real,0,0,0,0,0,2,0,0,0
42,4.0,21.700000000000003,1,real,0,2,0,-1,-1,-2,0,0,0
155,2.0,18.800000000000004,1,real,0,-1,-1,0,0,1,0,-2,0
-155,2.0,-10.600000000000001,0,real,-1,2,1,1,-1,-2,-2,2,0
42,0.0,-12.700000000000003,0,real,0,-1,0,1,0,0,1,-1,0
155,-2.0,-37.199999999999996,0,real,0,-1,-1,1,0,1,0,1,0
-155,-2.0,-2.799999999999997,0,real,0,1,1,0,0,-1,0,-1,0
149,0.0,-28.700000000000003,0,real,0,-3,0,-1,3,2,1,-2,0
149,0.0,3.3000000000000043,1,real,0,1,0,1,-1,1,-2,0,0
-149,0.0,5.400000000000006,0,real,0,1,1,0,0,-2,0,1,0
-149,4.0,30.0,1,real,-1,0,1,0,0,0,-1,1,0
149,0.0,-19.9,0,real,1,-3,0,0,1,1,0,-1,1
70,0.0,-3.5,1,real,0,-1,1,-1,-1,2,-1,-1,0
-70,0.0,-16.200000000000003,0,real,1,-1,1,-1,0,0,0,-1,1
-70,-2.0,24.699999999999996,0,real,0,-2,0,0,0,-1,1,0,0
-102,0.0,-16.200000000000003,0,real,1,-1,0,0,-1,2,0,-2,0
42,0.0,5.899999999999999,0,real,-1,-2,-1,2,0,2,0,-1,0
42,0.0,18.300000000000004,1,real,0,2,1,0,-2,-2,0,2,-1
-42,0.0,-15.899999999999999,0,real,-1,2,-1,1,0,-1,1,0,-1
42,4.0,30.0,1,real,0,0,1,-2,1,-1,-2,0,0
-59,0.0,-6.399999999999999,0,real,0,1,0,0,2,-2,1,0,0
-59,0.0,-34.6,0,real,-1,1,1,0,1,-1,0,0,0
-102,-4.0,-6.000000000000007,0,real,0,-1,1,-1,2,0,0,0,0
-102,-2.0,6.100000000000001,1,real,0,-1,-1,0,-1,1,1,-1,0
-102,-2.0,16.500000000000007,0,real,1,-1,-1,-1,1,2,0,0,0
59,-4.0,-21.1,1,real,0,1,-1,0,0,1,-1,0,0
160,4.0,14.799999999999997,1,real,0,0,0,-1,-1,1,0,0,0
-160,2.0,7.900000000000006,1,real,0,1,-1,1,0,-1,-1,-1,0
-149,2.0,7.299999999999997,0,real,0,0,0,0,-2,1,0,0,0
-149,0.0,2.8999999999999986,0,real,0,0,-1,0,0,1,0,1,0
-90,-2.0,-31.200000000000003,0,real,0,1,1,-2,0,0,-1,0,0
-90,0.0,-18.700000000000003,0,real,0,1,-1,0,-1,0,-1,1,0
-90,0.0,-20.1,1,real,1,-1,0,0,0,1,0,-1,0
90,0.0,32.8,1,real,0,0,0,0,0,-1,0,-2,0
160,0.0,-11.0,0,real,0,-1,-1,0,0,2,1,0,-1
-160,-4.0,-0.6999999999999957,0,real,1,-2,0,-1,3,1,-1,-1,1
-160,0.0,-5.200000000000003,0,real,0,0,0,1,1,-1,-1,0,0
-149,0.0,-34.8,0,real,-1,-1,-1,0,1,1,-1,-2,0
86,0.0,-24.799999999999997,0,real,2,2,-1,-1,0,-3,1,0,-2
166,0.0,13.399999999999999,1,real,1,0,-1,0,0,0,0,1,-1
341,2.0,35.7,1,real,0,-1,2,-1,1,-1,0,-1,1
136,0.0,2.799999999999997,1,real,0,-2,-1,1,1,0,0,-1,0
263,0.0,2.799999999999997,1,real,0,1,0,0,-1,-1,0,0,0
-46,0.0,5.600000000000001,0,real,0,-1,2,0,-1,1,1,1,0
-10,-2.0,-16.700000000000003,1,real,1,1,2,-1,-2,-1,0,1,0
-410,-2.0,34.0,0,real,-1,2,1,-1,0,-1,0,1,0
120,0.0,-5.200000000000003,0,real,-3,2,0,0,-1,0,0,1,0
-69,0.0,5.5,1,real,1,0,0,1,1,-2,1,0,0
-110,0.0,-26.099999999999994,0,real,-1,-1,0,0,-1,2,1,0,-1
-223,0.0,-3.0999999999999943,1,real,-1,0,-1,2,2,-1,0,0,0
-284,0.0,12.0,1,real,0,0,1,-1,-1,0,1,0,-1
332,0.0,11.399999999999991,1,real,0,1,1,-1,-3,0,0,1,0
156,0.0,2.999999999999993,1,real,-1,-2,0,1,1,1,0,-2,0
78,2.0,10.399999999999999,1,real,-1,-1,0,1,3,-2,0,-1,0
292,-2.0,-10.600000000000001,0,real,1,1,-1,0,-2,1,-2,1,1
206,0.0,-15.099999999999994,0,real,0,-1,-2,1,2,1,1,0,-1
-67,-2.0,-8.5,0,real,1,1,0,0,-3,0,0,0,0
-164,0.0,5.199999999999996,0,real,-1,-1,-1,1,-1,2,-1,-1,1
-246,-2.0,-27.9,0,real,1,1,1,0,-2,0,0,2,0
-274,0.0,-16.199999999999996,0,real,-1,1,0,1,-1,0,-1,-2,1
-196,0.0,11.199999999999989,0,real,-1,-1,1,0,0,0,0,0,0
118,2.0,5.699999999999996,1,real,0,0,0,0,1,-1,-1,0,-1
57,2.0,-0.6000000000000014,0,real,1,-2,0,0,-1,1,1,-2,0
